"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TMAX","TMIN","TOBS","TSUN","WESD","WESF","WT01","WT02","WT03","WT04","WT06","WT08","WT09","WT11"
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-08-06",,"78","57","60",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-08-07",,"76","60","61",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-08-08",,"67","61","64",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-08-09",,"78","57","67",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-08-10",,"84","57","59",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-08-11",,"85","59","61",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-08-12",,"81","61","64",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-08-13",,"78","64","68",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-08-14",,"82","61","61",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-08-15",,"80","61","68",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-08-16",,"75","65","65",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-08-17",,"84","62","63",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-08-18",,"83","63","72",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-08-19",,"82","70","70",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-08-20",,"85","64","65",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-08-21",,"82","62","63",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-08-22",,"85","62","69",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-08-23",,"89","69","71",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-08-24",,"80","57","57",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-08-25",,"79","56","56",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-08-26",,"78","52","52",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-08-27",,"77","51","51",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-08-28",,"78","50","54",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-08-29",,"75","54","60",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-08-30",,"65","59","60",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-08-31",,"78","60","63",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-09-01",,"81","50","53",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-09-02",,"70","45","46",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-09-03",,"68","46","58",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-09-04",,"70","58","59",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-09-05",,"79","58","59",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-09-06",,"85","59","66",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-09-07",,"66","57","57",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-09-08",,"71","49","49",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-09-09",,"70","49","53",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-09-10",,"66","51","52",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-09-11",,"71","48","51",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-09-12",,"76","50","50",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-09-13",,"79","50","56",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-09-14",,"79","55","67",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-09-15",,"80","62","62",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-09-16",,"83","61","64",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-09-17",,"85","62","65",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-09-18",,"83","63","66",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-09-19",,"75","66","67",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-09-20",,"79","67","69",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-09-21",,"79","67","68",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-09-22",,"81","63","64",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-09-23",,"82","62","65",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-09-24",,"87","60","60",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-09-25",,"91","60","65",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-09-26",,"90","61","63",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-09-27",,"86","61","65",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-09-28",,"89","65","70",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-09-29",,"85","50","51",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-09-30",,"68","48","54",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-10-01",,"64","45","45",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-10-02",,"67","42","42",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-10-03",,"73","41","43",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-10-04",,"71","43","43",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-10-05",,"75","43","61",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-10-06",,"80","61","63",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-10-07",,"79","59","61",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-10-08",,"82","61","73",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-10-09",,"77","70","72",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-10-10",,"75","63","63",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-10-11",,"79","57","58",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-10-12",,"74","55","55",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-10-13",,"63","48","48",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-10-14",,"65","48","60",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-10-15",,"70","60","64",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-10-16",,"72","58","58",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-10-17",,"58","39","39",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-10-18",,"59","38","39",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-10-19",,"72","38","43",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-10-20",,"69","42","46",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-10-21",,"72","43","43",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-10-22",,"76","42","43",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-10-23",,"76","43","57",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-10-24",,"73","57","68",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-10-25",,"73","53","56",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-10-26",,"68","49","51",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-10-27",,"59","36","39",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-10-28",,"60","36","38",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-10-29",,"68","38","59",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-10-30",,"64","47","48",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-10-31",,"55","38","39",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-11-01",,"54","33","33",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-11-02",,"53","33","52",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-11-03",,"72","52","53",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-11-04",,"71","38","38",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-11-05",,"55","37","49",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-11-06",,"60","49","60",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-11-07",,"66","34","35",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-11-08",,"48","35","37",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-11-09",,"49","30","31",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-11-10",,"52","31","36",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-11-11",,"37","22","23",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-11-12",,"38","22","25",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-11-13",,"44","25","38",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-11-14",,"47","28","29",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-11-15",,"45","27","27",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-11-16",,"48","27","47",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-11-17",,"55","37","38",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-11-18",,"46","24","25",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-11-19",,"57","25","56",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-11-20",,"57","35","35",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-11-21",,"45","28","28",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-11-22",,"55","27","40",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-11-23",,"51","29","30",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-11-24",,"42","24","27",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-11-25",,"50","25","27",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-11-26",,"55","27","44",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-11-27",,"45","30","40",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-11-28",,"50","25","30",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-11-29",,"50","26","40",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-11-30",,"61","26","31",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-12-01",,"53","28","38",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-12-02",,"49","26","27",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-12-03",,"46","26","37",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-12-04",,"45","25","26",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-12-05",,"49","25","48",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-12-06",,"60","44","44",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-12-07",,"44","28","29",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-12-08",,"43","29","31",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-12-09",,"37","30","32",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-12-10",,"35","25","27",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-12-11",,"37","27","32",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-12-14",,"30","19","22",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-12-15",,"30","11","14",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-12-16",,"25","12","24",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-12-17",,"36","22","29",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-12-18",,"37","29","32",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-12-19",,"45","32","45",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-12-20",,"52","41","41",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-12-21",,"42","26","29",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-12-22",,"38","28","32",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-12-23",,"39","31","37",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-12-24",,"47","34","35",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-12-25",,"40","31","34",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-12-26",,"35","22","22",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-12-27",,"26","15","16",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-12-28",,"23","12","12",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-12-29",,"16","9","11",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-12-30",,"20","10","14",,,,,,,,,,,
"USC00280907","BOONTON 1 SE, NJ US","40.8917","-74.3962","85.3","2017-12-31",,"21","12","12",,,,,,,,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2017-01-01",,,,,,"0.0","0.0",,,,,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2017-01-02",,,,,,"0.0","0.0",,,,,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2017-01-03",,,,,,"0.0","0.0",,,,,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2017-01-04",,,,,,"0.0","0.0",,,,,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2017-01-05",,,,,,"0.0","0.0",,,,,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2017-01-07",,,,,,"0.0","0.0",,,,,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2017-01-08",,,,,,"0.6","0.6",,,,,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2017-01-09",,,,,,"0.6","0.0",,,,,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2017-01-10",,,,,,"0.5","0.0",,,,,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2017-01-11",,,,,,"0.0","0.0",,,,,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2017-01-12",,,,,,"0.0","0.0",,,,,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2017-01-13",,,,,,,"0.0",,,,,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2017-01-14",,,,,,"0.0","0.0",,,,,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2017-01-15",,,,,,"0.1","0.1",,,,,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2017-01-16",,,,,,"0.0","0.0",,,,,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2017-01-17",,,,,,,"0.0",,,,,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2017-01-24",,,,,,"0.0","0.0",,,,,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2017-01-25",,,,,,"0.0",,,,,,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2017-01-26",,,,,,"0.0","0.0",,,,,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2017-01-27",,,,,,"0.0","0.0",,,,,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2017-01-28",,,,,,"0.0","0.0",,,,,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2017-01-30",,,,,,"0.0","0.0",,,,,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2017-01-31",,,,,,"0.0","0.0",,,,,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2017-02-08",,,,,,"0.0","0.0",,,,,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2017-02-09",,,,,,"0.1","0.1",,,,,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2017-02-10",,,,,,"0.6","0.6",,,,,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2017-02-11",,,,,,"0.6","0.0",,,,,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2017-02-12",,,,,,,"0.0",,,,,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2017-02-13",,,,,,,"0.0",,,,,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2017-02-14",,,,,,,"0.0",,,,,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2017-02-15",,,,,,,"0.0",,,,,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2017-02-16",,,,,,,"0.0",,,,,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2017-02-17",,,,,,,"0.0",,,,,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2017-02-18",,,,,,,"0.0",,,,,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2017-02-19",,,,,,,"0.0",,,,,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2017-02-20",,,,,,,"0.0",,,,,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2017-02-21",,,,,,,"0.0",,,,,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2017-02-22",,,,,,"0.0","0.0",,,,,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2017-02-23",,,,,,"0.0","0.0",,,,,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2017-02-24",,,,,,"0.0","0.0",,,,,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2017-02-25",,,,,,,"0.0",,,,,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2017-02-26",,,,,,"0.0","0.0",,,,,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2017-02-27",,,,,,"0.0","0.0",,,,,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2017-02-28",,,,,,"0.0","0.0",,,,,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2017-03-01",,,,,,"0.0","0.0",,,,,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2017-03-02",,,,,,"0.0","0.0",,,,,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2017-03-03",,,,,,"0.0","0.0",,,,,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2017-03-04",,,,,,,"0.0",,,,,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2017-03-05",,,,,,"0.0","0.0",,,,,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2017-03-06",,,,,,,"0.0",,,,,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2017-03-07",,,,,,,"0.0",,,,,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2017-03-08",,,,,,,"0.0",,,,,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2017-03-09",,,,,,,"0.0",,,,,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2017-03-10",,,,,,,"0.0",,,,,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2017-03-11",,,,,,"0.3",,,,,,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2017-03-12",,,,,,,"0.0",,,,,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2017-03-13",,,,,,,"0.0",,,,,,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","40.297","-74.0015","7.9","2017-12-31",,,,,,"0.0","0.1",,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-01-01","46","49","39",,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-01-02","40","42","38",,,,,"    1",,,"    1",,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-01-03","42","47","40",,,,,"    1",,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-01-04","47","54","36",,,,,,,,,,,,
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2017-01-05","34","36","28",,,,,,,,,,,,
